50
21
1
1
0
960
211.04
1.0
0.14
1000
0	13	20	19	3	16	10	30	10	31	30	9	20	9	9	10	9	21	40	20	17	20	10	20	30	8	16	6	10	10	2	3	16	15	3	40	40	19	17	30	10	19	40	20	10	20	10	10	28	23	16	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
47	47
18	75
55	20
31	67
30	60
40	5
60	85
5	45
60	12
95	30
26	52
10	35
64	42
45	65
15	80
27	43
40	60
42	10
15	75
15	60
8	45
90	35
15	10
62	80
63	65
5	5
65	20
20	82
38	15
63	23
61	52
41	37
26	35
25	30
20	80
65	85
10	20
45	30
72	35
2	45
50	35
40	15
67	85
60	80
95	35
85	25
65	82
21	24
35	69
35	40
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
