25
21
2
2
0
1236
79.69
1.0
3.39
200
0	20	10	40	10	30	10	30	10	10	30	10	10	10	10	10	10	20	10	20	20	10	10	10	20	10	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
18	75
48	30
40	15
90	35
38	5
25	55
30	32
22	85
25	50
22	75
35	69
32	30
63	58
30	50
72	55
45	30
35	5
50	30
67	85
40	69
60	55
60	80
28	35
50	35
42	65
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
