25
21
2
2
0
240
79.69
1.0
0.38
200
0	10	40	5	10	10	20	16	23	10	27	35	20	2	20	9	19	10	30	18	17	28	30	8	10	10	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
88	30
20	80
20	50
20	82
60	80
55	85
41	37
30	25
18	80
31	52
4	18
25	85
63	23
18	75
27	43
55	20
49	58
60	85
57	29
15	60
21	24
72	35
63	65
42	15
55	80
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
