25
21
2
2
0
230
65.17
1.0
0.46
200
0	11	19	9	10	1	11	27	9	12	10	16	5	36	23	6	20	8	16	7	19	6	26	8	1	3	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
53	52
24	58
64	42
41	49
2	48
14	37
8	56
44	17
20	40
49	58
6	38
20	50
56	39
35	69
37	47
15	10
20	20
15	47
32	12
10	20
65	20
28	18
46	13
15	19
25	30
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
