25
21
2
2
0
230
67.12
1.0
0.45
200
0	16	11	23	8	11	14	17	21	25	35	9	6	18	7	20	5	16	29	26	28	23	13	12	19	27	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
6	38
14	37
57	48
63	65
45	20
65	55
45	30
40	60
49	73
4	18
20	26
37	47
11	14
11	31
25	24
42	7
30	60
55	5
15	30
21	24
35	69
47	47
25	21
24	58
26	27
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
