25
21
1
1
0
1000
181.23
1.0
0.17
1000
0	16	27	17	26	14	6	3	11	3	6	3	8	12	23	13	7	16	41	15	16	9	20	5	1	35	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
15	47
31	52
15	60
28	18
65	55
65	20
31	67
53	52
61	52
56	37
65	35
30	5
20	40
30	25
12	24
32	12
5	5
16	22
57	68
55	60
64	42
15	10
42	7
2	48
4	18
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
