25
21
1
1
0
1000
187.86
1.0
0.16
1000
0	27	20	3	19	6	25	18	28	3	26	8	14	13	2	20	18	5	22	10	7	11	26	13	19	21	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
31	52
25	24
61	52
55	20
53	12
67	5
57	29
21	24
17	34
55	54
46	13
65	55
47	47
22	22
15	10
36	26
42	7
18	24
41	49
23	3
14	37
28	18
49	42
10	20
40	60
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
