50
21
1
1
0
960
165.63
1.0
0.18
1000
0	8	9	20	20	14	20	30	10	6	20	10	16	19	20	20	10	5	13	3	30	40	40	20	10	3	26	14	14	10	27	20	17	6	15	20	17	20	30	30	19	30	10	30	10	30	16	13	5	9	40	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
20	20
26	52
0	45
35	5
65	55
95	35
10	40
90	35
65	20
55	85
5	35
41	37
24	58
8	45
15	75
92	30
2	60
49	42
25	30
62	80
20	80
40	15
2	40
87	30
31	67
55	54
37	31
53	43
40	5
8	56
0	40
15	60
37	47
26	35
25	85
45	30
44	5
38	5
6	68
50	35
60	85
88	30
22	75
65	82
72	35
35	40
47	47
20	50
64	42
42	10
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
