25
21
1
1
0
3390
117.66
1.0
2.29
700
0	10	10	10	10	10	10	10	10	20	30	10	40	10	30	50	10	20	10	10	20	10	10	20	10	10	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
36	40
45	35
62	69
8	62
5	35
60	66
25	35
38	10
58	75
40	5
32	20
20	85
35	69
45	70
50	40
20	55
4	55
42	30
5	45
16	42
87	30
47	40
44	5
85	25
48	30
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
