50
21
3
3
0
1236
79.69
1.0
3.39
200
0	30	20	10	10	10	30	20	20	30	10	10	10	10	10	10	10	30	10	30	10	20	20	10	40	40	20	20	10	10	20	20	30	20	20	30	40	20	10	10	10	20	10	20	10	10	10	50	30	20	20	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
38	5
50	35
20	55
45	68
53	30
65	60
40	69
75	55
30	32
30	35
45	35
60	55
32	30
28	30
45	30
35	66
68	60
42	68
22	75
38	15
65	55
45	65
22	85
25	52
40	15
8	45
25	85
25	30
88	30
55	85
58	75
45	70
88	35
38	68
60	85
20	80
70	58
50	30
48	30
25	55
33	32
72	55
35	5
30	30
20	50
28	55
50	40
62	80
2	40
67	85
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
