25
21
2
2
0
240
79.69
1.0
0.38
200
0	30	30	6	10	14	16	6	35	8	3	10	21	10	14	30	5	10	10	20	20	9	20	16	10	20	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
38	5
95	30
56	37
22	85
65	55
41	37
37	47
4	18
20	20
65	35
60	80
40	60
92	30
53	43
62	80
20	50
5	45
90	35
8	45
18	75
64	42
10	35
35	40
87	30
2	40
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
