25
21
1
1
0
3390
118.23
1.0
2.28
700
0	10	10	20	20	10	10	10	10	40	20	10	10	10	20	20	10	10	20	10	10	10	20	20	40	40	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
14	66
50	30
58	70
8	45
8	62
36	40
5	35
62	69
22	66
16	42
38	10
15	80
65	82
50	35
67	85
35	32
35	69
78	40
85	25
20	55
25	30
30	56
55	85
8	40
38	15
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
