50
21
1
1
0
1000
198.88
1.0
0.15
1000
0	21	10	23	8	6	6	14	26	7	26	10	9	11	8	11	17	27	19	13	26	15	3	16	9	20	12	1	27	18	36	16	5	10	25	18	3	9	14	20	27	41	17	16	5	8	1	19	19	28	2	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
40	60
41	49
57	48
30	5
56	37
53	12
37	31
28	18
11	31
55	54
49	58
20	26
22	27
20	20
45	20
18	18
31	52
10	20
55	45
15	30
57	68
25	30
55	60
64	42
25	24
25	21
2	48
26	27
45	10
56	39
5	5
37	56
27	69
47	16
49	11
17	34
15	77
65	55
62	77
8	56
16	22
45	30
6	38
42	7
46	13
15	19
24	58
50	35
21	24
5	30
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
