25
21
2
2
0
230
62.6
1.0
0.48
200
0	19	5	5	15	20	3	6	3	7	12	14	2	31	13	10	5	3	16	20	2	20	11	16	11	26	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
24	58
24	12
42	7
57	68
12	53
61	52
56	37
65	35
35	17
20	40
37	31
63	23
60	12
47	47
19	21
2	60
17	34
15	47
15	10
5	30
25	24
14	37
30	60
45	20
15	30
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
