50
21
1
1
0
1000
181.23
1.0
0.17
1000
0	11	3	9	8	6	8	6	7	17	1	7	3	11	15	18	2	10	18	27	8	16	27	13	9	9	17	36	12	14	12	35	20	5	17	18	9	6	26	5	13	19	27	9	31	25	3	16	19	29	5	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
22	27
17	34
44	17
46	13
65	20
20	20
53	12
11	31
18	18
15	19
35	17
61	52
45	20
26	35
49	11
5	30
41	49
45	10
8	56
63	65
15	47
26	27
47	47
27	43
15	77
15	60
56	39
20	40
53	43
25	21
4	18
25	24
42	7
45	30
57	29
20	26
37	47
15	30
24	12
49	42
50	35
31	52
10	43
60	12
47	16
25	30
5	5
24	58
55	5
37	56
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
