50
21
1
1
0
3390
117.66
1.0
2.29
700
0	20	40	20	20	10	20	30	20	10	10	10	10	10	10	20	20	10	40	20	20	20	20	20	40	30	10	20	10	10	20	10	10	10	10	40	10	10	10	20	10	10	20	10	10	20	10	10	20	20	10	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
50	35
20	85
44	5
18	75
48	20
78	40
45	70
28	52
14	66
38	10
53	30
30	50
92	30
62	40
16	42
33	32
48	30
42	10
70	58
55	85
75	55
45	65
15	75
22	66
65	60
33	35
95	35
60	66
62	69
4	55
45	35
35	32
44	25
36	40
20	80
35	69
66	55
55	80
35	5
32	20
25	50
8	45
47	40
25	30
0	45
60	60
26	32
2	40
30	56
60	55
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
