50
21
3
3
0
1236
79.69
1.0
3.39
200
0	10	20	10	10	10	20	20	10	20	10	10	10	10	10	10	30	10	10	20	20	10	30	10	10	10	20	40	20	10	30	40	10	20	20	20	30	10	20	10	20	10	10	20	30	10	20	10	40	10	10	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
5	35
28	52
42	66
26	32
38	70
40	66
70	58
25	55
15	75
88	30
20	55
60	60
45	68
42	68
30	30
22	75
47	35
66	55
33	32
30	52
22	85
45	70
30	35
47	40
35	32
10	35
25	52
0	45
25	50
40	5
40	15
25	35
2	40
35	5
18	75
10	40
60	80
58	75
35	69
88	35
48	30
42	15
65	55
95	30
65	82
25	85
60	55
20	85
28	35
48	40
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
