50
21
1
1
0
960
209.92
1.0
0.14
1000
0	5	17	20	30	10	14	9	16	10	3	10	6	8	9	20	7	16	10	10	10	20	18	40	30	10	20	30	20	27	10	10	10	35	40	16	23	30	25	13	16	9	19	27	5	20	20	2	21	10	17	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
20	50
15	60
18	75
38	5
55	82
37	31
45	65
41	37
90	35
31	67
22	85
65	20
63	65
26	52
8	45
23	3
30	60
38	15
55	80
42	15
44	5
57	29
40	15
72	35
92	30
25	85
95	30
0	40
31	52
5	45
85	25
88	30
4	18
65	85
5	5
57	48
22	75
67	5
49	42
55	60
27	43
55	20
8	56
2	60
67	85
35	5
63	23
40	60
5	35
45	30
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
