25
21
2
2
0
240
79.69
1.0
0.38
200
0	28	8	19	14	40	10	14	23	40	13	3	10	10	10	30	10	30	13	20	23	20	10	20	30	16	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
21	24
63	65
55	20
37	31
20	80
49	58
53	43
35	69
65	85
49	42
25	30
18	80
5	45
65	82
60	85
55	80
38	5
47	47
35	5
57	48
88	35
38	15
0	40
72	35
31	81
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
