25
21
1
0
0
960
211.04
1.0
0.14
1000
0	20	18	25	10	10	20	10	3	10	20	20	8	40	10	10	10	9	10	20	3	23	13	30	19	30	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
20	85
57	29
67	5
42	15
42	12
8	45
15	80
31	67
5	45
67	85
25	85
20	20
65	85
38	15
88	30
55	80
64	42
87	30
0	45
25	30
30	25
47	47
62	80
55	20
22	75
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
