25
21
1
0
0
960
212.23
1.0
0.14
1000
0	14	30	23	9	26	23	19	30	40	31	10	20	19	8	10	30	20	20	10	3	20	19	5	10	30	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
37	31
10	40
35	69
64	42
55	54
57	48
50	35
38	5
20	80
60	12
20	82
8	45
10	20
20	20
15	80
62	80
44	5
15	10
65	82
61	52
55	85
55	20
2	60
87	30
85	35
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
