25
21
1
0
0
3390
118.31
1.0
2.28
700
0	10	20	10	30	10	10	10	20	10	10	10	10	10	20	40	10	10	10	10	10	10	10	20	40	40	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
14	66
64	46
44	25
86	46
25	50
25	35
92	30
95	35
72	45
33	35
87	30
50	30
36	18
70	58
22	66
60	66
45	35
28	70
62	69
66	55
30	35
55	80
16	42
8	40
20	85
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
