50
21
4
0
0
230
67.12
1.0
0.45
200
0	19	12	19	18	10	12	17	26	8	17	16	19	10	1	7	16	11	22	2	9	36	18	10	20	25	2	9	7	20	27	23	5	13	3	16	30	5	29	26	6	17	5	6	3	28	6	15	18	3	35	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
10	20
20	40
55	20
57	29
19	21
20	65
15	60
55	54
20	20
18	18
6	38
50	35
49	58
2	48
23	3
5	5
53	52
18	24
5	30
20	26
56	39
11	14
41	49
15	10
47	16
22	22
15	77
32	12
25	24
26	27
30	25
2	60
55	45
31	67
30	60
6	68
24	12
55	5
28	18
53	12
45	30
20	50
65	20
61	52
21	24
37	47
57	68
45	10
65	35
4	18
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
