50
21
2
0
0
3390
117.66
1.0
2.29
700
0	30	10	20	20	40	40	20	10	20	10	10	10	10	20	10	40	10	50	10	10	20	10	30	20	10	10	40	10	10	10	10	20	30	20	20	20	10	10	10	20	10	20	10	30	20	30	10	40	10	10	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
38	5
42	65
0	45
35	5
42	10
22	66
10	35
33	35
78	40
32	20
8	62
26	32
25	30
58	70
28	70
20	80
20	55
53	35
72	45
38	10
25	85
55	80
22	75
70	58
62	69
47	40
8	40
45	35
35	32
50	30
25	35
55	85
86	46
95	35
8	45
18	75
65	82
60	66
60	55
58	75
62	40
45	65
22	85
62	80
30	56
0	40
35	66
38	15
30	30
52	75
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
