25
21
4
0
0
230
65.48
1.0
0.46
200
0	3	5	7	22	8	19	16	26	31	3	20	11	19	3	9	9	17	9	12	6	9	25	7	2	6	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
31	67
37	56
23	3
18	24
30	5
55	20
30	60
15	30
60	12
65	35
15	10
14	37
24	58
61	52
40	25
26	52
45	30
64	42
25	21
65	20
27	43
49	73
35	17
5	30
37	47
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
