25
21
3
0
0
1236
79.69
1.0
3.39
200
0	10	30	10	10	20	10	40	10	30	20	20	10	10	20	10	10	20	30	20	50	10	10	20	10	20	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
5	35
22	75
60	80
45	30
10	35
28	55
25	52
48	40
0	40
18	75
65	55
55	80
35	69
88	35
25	55
22	85
0	45
30	32
23	55
53	35
23	52
65	82
15	75
45	35
8	45
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
