50
21
4
0
0
230
62.14
1.0
0.48
200
0	27	10	41	9	3	6	2	5	13	2	10	5	22	18	5	2	3	35	11	3	9	9	7	13	26	10	7	20	36	16	5	12	8	7	14	10	16	14	25	28	11	18	16	13	19	9	8	14	9	16	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
31	52
27	69
16	22
27	43
65	35
37	47
5	30
42	7
55	45
22	22
41	49
24	12
18	24
11	14
2	60
63	23
61	52
4	18
14	37
31	67
10	43
45	65
32	12
12	24
28	18
19	21
35	17
25	24
56	39
5	5
20	50
20	40
46	13
23	3
53	43
49	58
55	60
37	31
49	73
21	24
45	20
49	11
35	40
49	42
24	58
64	42
63	65
65	55
45	79
15	47
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
