25
21
1
0
0
1000
247.66
1.0
0.12
1000
0	16	13	9	3	9	36	8	9	18	18	6	19	17	2	25	20	15	26	11	9	17	7	27	35	11	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
30	60
12	24
40	25
25	30
26	52
13	52
30	5
27	43
11	14
49	11
37	47
10	20
45	30
22	22
49	73
25	24
57	68
15	30
14	37
64	42
15	60
35	17
26	27
4	18
45	20
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
