25
21
3
0
0
1236
79.69
1.0
3.39
200
0	30	10	20	20	40	10	10	20	10	10	20	20	20	10	10	10	20	10	20	10	10	30	20	10	30	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
65	60
28	35
2	40
38	68
20	85
55	80
63	58
8	45
5	35
30	35
95	35
10	35
33	32
23	52
35	66
35	30
58	75
92	30
44	5
26	32
20	55
38	5
0	45
60	55
68	60
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
