25
21
1
0
0
1000
238.34
1.0
0.13
1000
0	9	8	16	15	3	18	19	8	23	6	13	13	11	6	2	18	16	3	17	15	11	10	23	7	12	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
26	52
63	65
15	47
26	35
17	34
45	10
24	58
30	5
30	25
53	12
55	45
49	42
22	27
37	47
5	30
11	14
6	38
25	30
18	18
57	68
53	52
49	58
57	48
23	3
20	40
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
