50
21
5
0
0
1236
79.69
1.0
3.39
200
0	20	10	10	10	20	10	40	10	40	10	30	20	10	10	10	10	20	10	40	10	10	20	10	10	20	20	20	10	10	10	30	10	10	40	10	20	20	20	10	10	20	10	10	40	10	10	20	10	20	10	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
67	85
20	55
90	35
15	80
88	35
53	30
25	52
33	35
8	40
26	32
62	80
15	75
42	65
23	52
25	50
65	82
25	85
45	35
20	80
22	85
47	35
35	5
28	35
38	70
10	35
70	58
38	68
28	30
92	30
42	15
65	60
42	66
30	35
40	15
42	68
50	35
28	52
33	32
28	55
55	80
55	85
35	32
25	30
42	10
47	40
50	30
40	66
66	55
44	5
88	30
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
