50
21
5
0
0
240
79.69
1.0
0.38
200
0	20	30	10	20	9	6	10	7	10	10	10	40	20	10	5	23	14	10	20	10	10	16	30	20	10	13	20	23	20	40	17	6	40	40	40	2	20	20	27	19	30	10	25	20	10	9	3	20	5	10	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
35	5
6	68
55	80
0	40
27	43
37	47
40	5
23	3
20	82
90	35
65	82
65	85
58	75
42	12
20	50
57	48
37	31
60	80
95	35
22	85
18	80
30	60
10	40
20	85
85	25
47	47
67	85
35	69
0	45
8	40
15	60
56	37
40	15
42	10
20	80
63	23
10	35
25	85
8	56
50	35
95	30
87	30
67	5
88	35
2	45
64	42
65	35
15	75
2	60
38	15
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
