50
21
1
0
0
960
212.23
1.0
0.14
1000
0	30	20	30	10	2	10	20	10	30	19	9	10	14	25	14	10	20	10	16	3	30	10	23	40	20	16	20	27	10	17	10	40	3	20	6	10	3	26	16	6	19	40	20	20	10	20	19	14	8	40	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
10	40
10	35
85	35
42	15
63	23
88	30
2	40
87	30
22	75
24	58
27	43
18	80
65	55
67	5
53	43
65	82
0	40
90	35
55	60
25	30
62	80
42	12
57	48
42	10
25	85
30	60
95	35
31	52
85	25
15	60
5	35
8	40
65	35
67	85
65	20
15	80
31	67
55	54
5	5
56	37
50	35
65	85
8	45
20	85
55	82
88	35
10	20
37	31
20	20
20	80
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
