25
21
1
0
0
960
209.92
1.0
0.14
1000
0	6	40	10	8	27	9	30	10	18	10	19	30	10	16	30	3	20	16	20	10	3	19	23	19	20	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
65	20
65	85
55	80
20	20
8	56
64	42
95	30
5	45
57	29
90	35
10	20
62	80
42	5
55	60
6	68
61	52
18	75
30	60
67	85
2	45
65	35
24	58
57	48
55	20
0	40
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
