25
21
1
0
0
3390
118.12
1.0
2.29
700
0	20	40	20	20	10	10	10	10	40	40	10	10	10	10	20	20	20	10	10	10	20	40	20	10	10	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
18	75
20	80
44	5
15	75
36	40
62	69
42	30
30	50
42	10
8	40
66	55
55	80
50	30
53	30
78	40
58	70
30	56
23	52
44	25
35	66
2	40
22	66
0	45
25	35
15	80
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
