25
21
4
0
0
230
62.14
1.0
0.48
200
0	26	27	23	2	9	11	10	20	16	13	15	6	7	3	10	9	14	9	26	25	9	20	15	9	16	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
55	54
8	56
57	48
5	30
26	52
22	27
27	69
46	59
15	47
47	47
57	68
65	20
11	31
25	30
19	21
10	43
53	43
27	43
28	18
67	5
6	12
25	24
26	35
20	26
5	5
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
