50
21
4
0
0
230
62.14
1.0
0.48
200
0	10	6	10	8	31	8	25	20	14	2	3	15	18	3	6	9	7	9	16	17	28	2	3	9	23	18	20	1	17	21	36	41	19	19	16	16	13	30	10	8	11	9	12	7	27	8	27	5	5	5	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
49	58
65	20
27	69
20	20
60	12
30	5
67	5
72	30
53	43
22	22
61	52
57	68
45	10
65	35
56	37
26	52
11	31
27	43
35	40
15	60
21	24
63	23
17	34
10	43
35	69
57	29
15	10
2	48
45	30
40	60
56	39
16	22
50	35
24	58
6	38
15	47
55	45
6	68
41	49
63	65
22	27
64	42
25	21
23	3
8	56
46	13
31	52
2	60
42	7
20	50
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
