25
21
1
0
0
960
229.26
1.0
0.13
1000
0	23	10	10	20	19	16	9	6	10	10	19	20	10	20	8	28	16	27	27	40	20	16	20	10	20	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
35	69
65	82
92	30
95	35
55	20
35	40
45	65
56	37
49	58
88	30
24	58
0	40
60	80
20	85
20	20
21	24
55	60
31	52
8	56
42	10
0	45
5	5
44	5
22	85
18	75
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
