50
21
2
0
0
3390
117.7
1.0
2.29
700
0	10	10	10	40	10	10	20	10	30	10	20	10	20	10	10	10	20	30	20	20	40	20	10	10	20	20	20	10	20	10	10	10	10	30	30	30	10	10	10	10	50	10	10	10	10	30	20	20	30	20	
0	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	
40	50
56	64
90	35
62	40
42	10
35	32
53	30
8	45
85	25
65	60
45	35
2	40
55	80
75	55
25	50
47	35
66	55
55	85
0	40
70	58
33	32
22	66
18	75
48	20
60	55
44	5
95	35
28	52
14	66
78	40
38	10
42	15
36	40
60	66
38	5
62	80
22	75
28	70
47	40
72	55
30	30
50	40
62	69
72	45
15	80
60	60
45	70
58	75
0	45
10	40
25	85
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
