25
21
4
0
0
240
79.69
1.0
0.38
200
0	5	10	20	20	20	14	9	20	10	20	10	9	16	10	20	13	40	20	10	10	20	10	14	28	40	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
40	50
2	60
55	82
15	75
10	35
95	35
37	31
26	52
0	40
38	15
2	40
92	30
27	43
30	60
55	80
55	85
47	47
20	80
20	85
18	80
15	80
88	35
20	82
65	55
21	24
42	10
40	50
73	52
90	55
55	79
69	89
32	80
39	96
23	80
4	83
18	58
1	56
13	31
-5	38
26	37
28	13
39	31
48	11
59	17
73	23
74	32
90	44
