50
21
4
0
0
230
62.6
1.0
0.48
200
0	9	10	18	9	15	23	10	1	6	26	23	19	9	19	9	9	14	25	2	11	17	8	6	16	17	23	41	6	16	5	10	36	26	7	18	25	9	8	27	5	18	1	12	11	13	10	3	30	5	2	
0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
35	35
40	25
41	49
11	14
20	26
26	35
30	25
49	58
2	48
65	20
55	54
57	48
50	35
45	65
55	20
44	17
26	52
53	43
49	73
22	22
53	52
15	60
63	65
56	37
35	40
18	18
35	69
16	22
37	47
5	5
42	7
27	69
56	39
15	30
11	31
49	11
47	16
64	42
30	5
26	27
37	56
45	10
15	19
20	65
45	20
47	47
19	21
61	52
6	68
2	60
63	23
35	35
61	37
74	39
47	57
57	65
29	59
34	71
22	58
7	61
18	41
5	39
14	20
0	26
24	25
26	6
34	20
41	5
50	9
61	14
62	21
74	30
